date,close,daily_return,log_return,roll_return_20d,roll_vol_20d,roll_vol_60d,roll_return_60d,drawdown
1985-03-01,101.47,-9.854158454869477e-05,-9.854644008962188e-05,0.04748632187467727,0.08813681372984136,,,-9.854158454869477e-05
1985-03-04,101.56,0.0008869616635458488,0.000886568545486141,0.05014993278875002,0.08706728369031684,,,0.0
1985-03-05,101.63,0.0006892477353288573,0.0006890103131973764,0.051199834505585295,0.08671652683498245,,,0.0
1985-03-07,101.53,-0.0009839614287119325,-0.0009844458365436792,0.04994829369183029,0.08723813849640848,,,-0.0009839614287119325
1985-03-08,102.58,0.010341770905151204,0.010288660647991074,0.060696928962878705,0.09106505706620881,,,0.0
1985-03-11,103.05,0.004581789822577509,0.004571325375345656,0.040383644623927406,0.04576547853890912,,,0.0
1985-03-12,103.07,0.00019408054342551218,0.0001940617122333166,0.04016550610556058,0.04586756053469036,,,0.0
1985-03-13,103.18,0.0010672358591250486,0.0010666667678026682,0.04117053481332,0.04547047033905815,,,0.0
1985-03-14,102.74,-0.004264392324093924,-0.004273510777382161,0.0367305751765894,0.05025491197177955,,,-0.004264392324093924
1985-03-15,102.88,0.00136266303289867,0.0013617354501875509,0.039296898676633996,0.04910265929163261,,,-0.0029075402209731704
1985-03-18,102.32,-0.005443234836702948,-0.0054581032187219995,0.031555600362939806,0.055639745975761136,,,-0.008334948633456185
1985-03-19,103.9,0.01544175136825654,0.015323740834594547,0.04527162977867194,0.07436144182865216,,,0.0
1985-03-20,104.7,0.007699711260827691,0.007670219771309434,0.053319919517102576,0.0763009748981652,,,0.0
1985-03-21,106.37,0.01595033428844328,0.01582446438708244,0.06818638280779288,0.08966907524965365,,,0.0
1985-03-22,102.32,-0.03807464510670311,-0.03881842499298634,0.026175910139404346,0.1722889740741008,,,-0.03807464510670311
1985-03-25,103.52,0.011727912431587217,0.011659673482003223,0.03758644883231432,0.17613217539313913,,,-0.02679326877879107
1985-03-26,103.94,0.00405718701700164,0.004048978827705458,0.034846674631620944,0.17542075388842682,,,-0.02284478706402182
1985-03-27,104.11,0.0016355589763326073,0.0016342229063658418,0.031813676907829436,0.17510696863343508,,,-0.021246592084234295
1985-03-28,104.51,0.0038420900970128624,0.0038347281197508775,0.030670611439842288,0.1748706305382193,,,-0.01748613330826365
1985-03-29,105.04,0.00507128504449339,0.005058469388128465,0.03508080409933001,0.17527710692091483,,,-0.012503525430102469
1985-04-01,105.4,0.0034272658035034986,0.0034214061127212756,0.03873065930816999,0.1752215982139578,,,-0.009119112531728812
1985-04-02,105.98,0.005502846299810127,0.005487760957353952,0.04352107128790861,0.17561212553339203,0.11372410849745866,0.10292434176293064,-0.0036664473065713965
1985-04-03,105.79,-0.0017927910926589519,-0.001794400065932788,0.04093279543441919,0.17611398842548923,0.11388850481115553,0.10106161532056634,-0.005452665225157416
1985-04-08,105.69,-0.0009452689290103677,-0.0009457159774272991,0.04097311139564663,0.17610515080566505,0.11394202421788013,0.10036439354502869,-0.0063927799191502155
1985-04-09,106.22,0.005014665531270612,0.0050021339729970525,0.03548449990251501,0.17378606725984236,0.11415218410874627,0.10438760657101254,-0.0014101720409890328
1985-04-10,106.28,0.0005648653737526654,0.0005647058973597352,0.03134400776322188,0.1735188576269884,0.11417514096861552,0.1031762507784928,-0.0008461032245934419
1985-04-15,106.23,-0.0004704554008280182,-0.0004705660996907157,0.03065877558940544,0.17360638181342772,0.11420848420026379,0.102657255553249,-0.0013161605715897862
1985-04-16,106.23,0.0,0.0,0.029559992246559474,0.17368858426866396,0.11419480953513651,0.10288621262458486,-0.0013161605715897862
1985-04-17,106.2,-0.0002824060999717659,-0.00028244598408360425,0.033677243527350686,0.17250220714413533,0.11421379990677458,0.102574750830565,-0.0015981949797875261
1985-04-18,113.3,0.06685499058380406,0.0647150592261221,0.10128304821150858,0.28842732180038916,0.17566661526973715,0.17689830684533092,0.0
1985-04-19,113.27,-0.00026478375992944336,-0.0002648188213384689,0.10701720093823308,0.286522544137326,0.17568533303665332,0.17658668328658989,-0.00026478375992944336
1985-04-22,113.27,0.0,0.0,0.09018286814244458,0.2844716518314408,0.17568533303665332,0.17658668328658989,-0.00026478375992944336
1985-04-23,106.13,-0.06303522556722874,-0.06510959143889108,0.013658070678127965,0.37137370893957056,0.22110363244051223,0.0936727122835943,-0.06328331862312442
1985-04-24,105.74,-0.0036747385282200895,-0.003681506966426948,-0.005922722572153871,0.3673645534650761,0.2213550444215618,0.08920477956324668,-0.06672550750220652
1985-04-25,105.78,0.000378286362776592,0.0003782148305296744,0.03381548084440977,0.3388121275529304,0.2212882392687898,0.09107787519339872,-0.06637246248896733
1985-04-26,105.34,-0.004159576479485727,-0.004168251582590581,0.017581143740340144,0.3373781563229172,0.22156321313659602,0.086987926942524,-0.07025595763459835
1985-04-29,105.39,0.00047465350294273456,0.00047454089060195885,0.013950355974600814,0.3371993439705052,0.22147743007431814,0.08930232558139539,-0.06981465136804943
1985-04-30,105.98,0.005598254103804878,0.005582642118770629,0.017961771203534704,0.3376060294707236,0.22160685317824644,0.09551374819102754,-0.0646072374227713
1985-05-02,106.02,0.0003774297037175689,0.0003773584950438937,0.014448378145631935,0.33745747394683295,0.22158954623493668,0.09615384615384603,-0.06425419240953223
1985-05-03,106.11,0.000848896434634927,0.0008485363258388641,0.010186595582635016,0.3371031956455311,0.22159525029246957,0.09538556828739542,-0.06345984112974401
1985-05-07,106.05,-0.0005654509471303415,-0.0005656108748074927,0.006166982922201081,0.3369759464052298,0.22161588768782223,0.09476618148033444,-0.06398940864960279
1985-05-08,105.83,-0.002074493163602087,-0.0020766479050583525,-0.001415361388941383,0.33656340780985544,0.2216441265537146,0.09430255402750487,-0.0659311562224183
1985-05-09,105.44,-0.0036851554379665474,-0.0036919623514360222,-0.003308441251536176,0.33677468343100997,0.22187610148317727,0.09060819197352088,-0.0693733451015004
1985-05-10,104.73,-0.006733687405159228,-0.006756460969142627,-0.009083167754754373,0.3376267612368624,0.2225096282817959,0.08304033092037222,-0.07563989408649596
1985-05-13,104.63,-0.000954836245584012,-0.000955292392098552,-0.014968932404443636,0.33705858718211884,0.22254708550576646,0.08189432323441226,-0.07652250661959403
1985-05-14,104.59,-0.0003822995316830058,-0.0003823726267790426,-0.015901392547986393,0.33703416902925426,0.21744014046131901,0.05593134780413944,-0.0768755516328331
1985-05-15,104.83,0.002294674443063416,0.0022920456983044897,-0.01317895133201552,0.3371897940899831,0.21745252941370333,0.057927136946210434,-0.074757281553398
1985-05-16,104.68,-0.0014308881045501654,-0.0014319128025361211,-0.014590981831874239,0.3372027613849754,0.21750318099228672,0.05630676084762887,-0.07608120035304489
1985-05-17,104.73,0.0004776461597248982,0.0004775321231092709,-0.013841807909604542,0.3372206810933668,0.21749594844320966,0.05681130171543902,-0.07563989408649596
1985-05-20,104.48,-0.002387090613959697,-0.0023899442569334166,-0.07784642541924092,0.22460230760346117,0.2175649511716966,0.05546014748964545,-0.07784642541924092
1985-05-21,104.49,9.57120980091819e-05,9.57075178985749e-05,-0.0775139048291692,0.224684280280667,0.2175618713677888,0.05343280572638376,-0.07775816416593118
1985-05-23,104.39,-0.0009570293808018882,-0.0009574876258123686,-0.07839675112562894,0.22448803141374757,0.21758328543118613,0.05020120724346078,-0.07864077669902914
1985-05-24,104.4,9.57946163426815e-05,9.579002833142355e-05,-0.016300763214925018,0.041326138153616646,0.21758166413587893,0.05030181086519114,-0.07855251544571928
1985-05-27,104.39,-9.578544061306093e-05,-9.579002833133774e-05,-0.01276716474371098,0.03997564033289093,0.21758306558450152,0.04830287206266326,-0.07864077669902914
1985-05-28,104.44,0.00047897308171274133,0.0004788584107209897,-0.012667801096615694,0.04001121385128792,0.21758274075979506,0.04743756894995488,-0.0781994704324801
1985-05-29,104.08,-0.00344695518958249,-0.003452909626678217,-0.011961268274159886,0.03925118045429989,0.21776182226119217,0.04319935852460666,-0.08137687555163287
1985-05-30,103.82,-0.002498078401229842,-0.002501203805166889,-0.014897049055887734,0.03959005458049845,0.21751091466193087,0.033651931501393895,-0.08367166813768756
1985-05-31,103.5,-0.0030822577538045515,-0.00308701769365909,-0.023400641630496377,0.03249119005028853,0.21748558152277034,0.025768087215064295,-0.08649602824360103
1985-06-03,103.44,-0.0005797101449275255,-0.0005798782418217141,-0.02433503112620261,0.032056929347854535,0.2172988145778267,0.020118343195266286,-0.0870255957634598
1985-06-04,103.11,-0.003190255220417604,-0.0031953549337498024,-0.028272547356516853,0.0317894313863442,0.21742328249975829,0.016062278281434805,-0.08993821712268313
1985-06-05,103.03,-0.0007758704296382257,-0.0007761715728755164,-0.028477133427628476,0.03172214223087194,0.21743378814010678,0.015374002168128564,-0.0906443071491615
1985-06-06,103.36,0.0032029505969135563,0.003197832077315089,-0.02333931777378817,0.03561768965509788,0.21751015692244996,0.01772351319417087,-0.08773168578993817
1985-06-07,103.34,-0.00019349845201233062,-0.0001935171752531139,-0.019916540212443046,0.034496275279686996,0.21751241190733953,0.01682574043097529,-0.08790820829655777
1985-06-10,103.26,-0.0007741436036384775,-0.0007744434075355034,-0.014036092810083112,0.02704777462417572,0.21750725592838693,0.017039298729439656,-0.08861429832303613
1985-06-11,103.46,0.0019368584156496116,0.0019349851238657655,-0.011182261301729945,0.028597017173391512,0.21654202277872353,0.008578670306102598,-0.08684907325684033
1985-06-12,103.58,0.0011598685482312465,0.0011591964203764285,-0.009656754947891866,0.02924120625622268,0.21636205007580098,0.005143134400776406,-0.08578993821712266
1985-06-13,103.63,0.0004827186715581355,0.00048260220038056744,-0.011447104836401767,0.027620406615404325,0.21636295607401881,0.005433200737362975,-0.08534863195057374
1985-06-14,103.19,-0.004245874746694911,-0.004254914068503014,-0.01423385555980139,0.0304419471814751,0.21654400090151274,9.691800736577605e-05,-0.08923212709620476
1985-06-17,103.34,0.0014536292276383644,0.0014525737314156051,-0.013272223813615924,0.031138171806990987,0.21636953457754332,0.0058399844267083,-0.08790820829655777
1985-06-18,103.35,9.676795045465703e-05,9.67632687385637e-05,-0.010815467075038332,0.030560165291896403,0.2163557472965036,0.0045684292379470914,-0.08781994704324803
1985-06-19,103.23,-0.0011611030478954065,-0.0011617776502784688,-0.012058570198104968,0.030538047526730186,0.21605922071136052,0.008893666927286992,-0.08887908208296547
1985-06-20,103.23,0.0,0.0,-0.011112175495737064,0.030580501750161165,0.2137233274563176,-0.006448508180943224,-0.08887908208296547
1985-06-21,103.13,-0.0009687106461301331,-0.0009691801495212077,-0.01216475095785452,0.030512579554737386,0.21312373646984087,-0.014995224450811917,-0.08976169461606354
1985-06-24,102.68,-0.004363424803645821,-0.0043729723250379065,-0.016380879394577996,0.03320066082767889,0.21061514518365637,-0.03469023220832934,-0.0937334510150043
1985-06-25,102.72,0.00038955979742882896,0.00038948393871130756,-0.016468785905783268,0.03315562733992907,0.19551733026737206,0.00390930414386248,-0.09338040600176523
1985-06-26,102.4,-0.0031152647975076775,-0.0031201273362435225,-0.016141429669484952,0.03282739451039038,0.1941211095593179,-0.01081916537867067,-0.0962047661076787
1985-06-27,102.39,-9.76562500000222e-05,-9.766101868206784e-05,-0.013773839337314464,0.03229294540253493,0.1939269981552128,-0.014912449490090407,-0.09629302736098855
1985-06-28,102.4,9.766578767456124e-05,9.766101868202928e-05,-0.010628019323671412,0.031121708332392688,0.19389120706929805,-0.016424935164729537,-0.0962047661076787
1985-07-02,101.91,-0.004785156250000089,-0.004796641764805258,-0.014791183294663557,0.034593253452285255,0.19392861733984568,-0.024878002105061747,-0.10052956751985875
1985-07-03,101.66,-0.0024531449318025977,-0.002456158821845819,-0.014062651537193327,0.03399528735884348,0.19364364204889967,-0.03217821782178232,-0.10273609885260371
1985-07-04,101.72,0.000590202636238546,0.0005900285351625424,-0.012714743278656737,0.03430233309441744,0.19348686437024815,-0.03491461100569271,-0.10220653133274493
1985-07-05,101.52,-0.0019661816751868066,-0.001968117147786685,-0.017801857585139302,0.03141244180417196,0.19309904236193304,-0.0420834119645217,-0.10397175639894085
1985-07-08,101.95,0.0042356185973206895,0.004226673614331926,-0.013450745113218532,0.036282695782004167,0.19334089742863095,-0.0362983268739957,-0.10017652250661957
1985-07-09,102.12,0.0016674840608141839,0.0016660953528189542,-0.01104009296920394,0.03721677867173492,0.19339183387729048,-0.03377803008799307,-0.09867608120035298
1985-07-10,102.29,0.0016647081864473723,0.001663324095632996,-0.011308718345254043,0.03698718968746928,0.19310549426126045,-0.03699868198079448,-0.0971756398940864
1985-07-11,102.41,0.0011731352038322207,0.0011724476184302073,-0.011295616914462236,0.03699542875128334,0.1931245909598995,-0.03641324802408741,-0.09611650485436896
1985-07-12,102.48,0.0006835269993166193,0.0006832935011327054,-0.01109717263340726,0.037077649035210984,0.19314098366631285,-0.03530076249646996,-0.09549867608120033
1985-07-15,102.58,0.0009758001561279706,0.000975324372643531,-0.005911425525729208,0.03474337028145993,0.193162689964022,-0.03435940882989741,-0.09461606354810237
1985-07-16,102.77,0.0018522129069993287,0.0018504996758592453,-0.005515773175924221,0.03503687314724344,0.19322295690321173,-0.03229755178907723,-0.0929390997352163
1985-07-17,102.75,-0.0001946093217864986,-0.00019462826063771954,-0.005805515239477477,0.03501121208493461,0.1328650029843273,-0.09311562224183578,-0.09311562224183578
1985-07-18,102.89,0.0013625304136253291,0.0013616030113749022,-0.0032936161968419864,0.03532186829548839,0.13297623364334352,-0.09163944557252579,-0.09187996469549864
1985-07-19,103.12,0.0022353970259501033,0.002232902243213142,-0.0010655817107430021,0.03633507076856564,0.1331673577863101,-0.08960889909066827,-0.08984995586937328
1985-07-22,103.43,0.0030062063615206025,0.0030016967587803587,0.002908949869097288,0.03771649688517485,0.03677063333764309,-0.02544049750306221,-0.08711385701676955
1985-07-23,103.41,-0.00019336749492415706,-0.00019338619282862048,0.007109466303077516,0.03380253039582901,0.03614403325202191,-0.02203518063173826,-0.08729037952338925
1985-07-24,103.45,0.00038680978628757856,0.00038673499466832656,0.007106697819314611,0.03380249606099769,0.03614478988769537,-0.022026848175458524,-0.08693733451014996
1985-07-25,103.65,0.0019333011116482446,0.0019314346902366626,0.01220703125,0.031604538711041234,0.03556756436120367,-0.016043288399468336,-0.08517210944395404
1985-07-26,103.52,-0.001254220935841821,-0.0012550081291982061,0.011036234007227197,0.0322082672944849,0.03559004742646243,-0.017743618939178307,-0.08631950573698144
1985-07-29,103.61,0.0008693972179290022,0.0008690195110700725,0.011816406249999911,0.032180716204593666,0.03350336461834065,-0.022362709945272785,-0.08552515445719322
1985-07-30,103.58,-0.00028954734099029267,-0.00028958926791504495,0.016387008144441273,0.025481653833367954,0.033467277421334915,-0.02301452556121486,-0.08578993821712266
1985-08-01,103.57,-9.654373431167151e-05,-9.654839495796215e-05,0.01878811725359042,0.022694440376925046,0.03337425828743967,-0.02393742342851768,-0.08587819947043251
1985-08-02,104.26,0.006662160857391353,0.0066400667391726086,0.024970507274872267,0.030405851445809408,0.03637475807172937,-0.016878830740216788,-0.07978817299205643
1985-08-05,104.51,0.0023978515250335786,0.0023949812664524677,0.029452324665090623,0.02817491464453225,0.03658708778225645,-0.012472833790040605,-0.07758164165931147
1985-08-06,104.52,9.568462348097384e-05,9.568004599938257e-05,0.025208435507601656,0.026538585789727308,0.035865071119920766,-0.008725341426403688,-0.07749338040600173
1985-08-07,104.61,0.000861079219288241,0.0008607087032578102,0.024383078730904728,0.02652344988274109,0.03318147262192987,-0.0011458034947007256,-0.07669902912621362
1985-08-08,104.76,0.001433897332951073,0.0014328702838417775,0.024147032945546876,0.026483196501413595,0.03325413854562705,0.0012424734779701296,-0.07537511032656652
1985-08-09,104.74,-0.00019091256204673002,-0.0001909307881696711,0.02275168440581976,0.026936889125101476,0.03324649138411361,0.0014341715269146071,-0.07555163283318622
1985-08-12,105.72,0.009356501814015594,0.009313000884746764,0.03161592505854793,0.039640716042498754,0.038100333134196133,0.008489936086998107,-0.06690203000882611
1985-08-13,106.15,0.004067347710934532,0.00405909841317664,0.03480210567362074,0.04054460248184745,0.03878977718733035,0.014042797095911386,-0.06310679611650483
1985-08-14,106.45,0.0028261893546868144,0.0028222031902234252,0.03580811520871863,0.040735255537523975,0.03914936789339731,0.016423183424042698,-0.06045895851721095
1985-08-15,106.61,0.0015030530765618444,0.0015019246228953488,0.03756690997566903,0.0400934453606831,0.03883019976221185,0.020386676875957077,-0.05904677846425421
1985-08-16,106.46,-0.0014069974674045804,-0.0014079882177724387,0.034697249489746174,0.04171141600960743,0.03899225763501511,0.018853478801799106,-0.06037069726390121
1985-08-19,106.49,0.00028179597971078607,0.00028175628268116263,0.03268037238169108,0.041960842732087174,0.038902286435035,0.0201168694319378,-0.060105913503971764
1985-08-20,106.56,0.0006573387172505996,0.0006571227647867628,0.030262012955622142,0.04175392692491595,0.038904563250017905,0.020689655172413834,-0.05948808473080314
1985-08-21,106.93,0.003472222222222321,0.003466207976486329,0.034039261193308246,0.041815298822155775,0.039415985759278155,0.02433183255101068,-0.05622241835834063
1985-08-22,106.7,-0.002150939867202828,-0.0021532564608575397,0.03141614306428231,0.04377906135313335,0.03976153650425324,0.021639218690157058,-0.058252427184465994
1985-08-23,106.98,0.002624179943767624,0.00262074279539641,0.03212735166425462,0.0439274249119471,0.03922184176459677,0.02786318216756345,-0.055781112091791596
1985-08-26,104.1,-0.02692091979809319,-0.027289925482180934,0.005602782071097323,0.1102903811418049,0.06827097997758075,0.002696975534579149,-0.08120035304501327
1985-08-27,104.08,-0.00019212295869353024,-0.00019214141667333115,0.004536241675513919,0.11028239818321547,0.0679601115372136,0.005603864734299524,-0.08137687555163287
1985-08-28,103.82,-0.002498078401229842,-0.002501203805166889,0.00231704962347945,0.11070342697376796,0.0681557703331703,0.0036736272235111667,-0.08367166813768756
1985-08-30,104.01,0.0018300905413215496,0.0018284179659588228,0.004248334459785674,0.11086015510488278,0.06790607371850833,0.008728542333430456,-0.08199470432480138
1985-09-02,104.03,0.00019228920296110452,0.00019227071776194832,-0.002206023403030888,0.10823326642944935,0.06787843262400413,0.009705910899737935,-0.08181818181818179
1985-09-03,104.41,0.0036527924637124176,0.0036461372192151463,-0.0009568462348101825,0.10870618919312228,0.06797047836447573,0.010158668730650078,-0.07846425419240954
1985-09-04,104.05,-0.0034479455990805707,-0.0034539034623755644,-0.004496747034060444,0.1093795573205006,0.06837241010578496,0.006870524482291307,-0.0816416593115622
1985-09-05,104.1,0.00048053820278703974,0.00048042278127968633,-0.004875250932033337,0.10933881504970466,0.0683504126759982,0.00813480534572908,-0.08120035304501327
1985-09-06,103.88,-0.0021133525456291657,-0.0021155888263754675,-0.008400152730049681,0.10935153478648284,0.06840069869877684,0.004059539918809252,-0.08314210061782878
1985-09-09,104.03,0.0014439738159415239,0.0014429322882562113,-0.0067786900897459645,0.10954658229001146,0.0684223883374595,0.004344468044023886,-0.08181818181818179
1985-09-10,104.12,0.0008651350571950989,0.0008647610435608314,-0.015134317063942415,0.10358584648409995,0.06843645333107029,0.004728360513365004,-0.08102383053839357
1985-09-11,104.1,-0.0001920860545525649,-0.0001921045054415518,-0.019312293923693047,0.10205522827085768,0.06784168758879379,0.008818683981005826,-0.08120035304501327
1985-09-12,104.08,-0.00019212295869353024,-0.00019214141667333115,-0.022263973696571182,0.10113034701754436,0.06779099772243341,0.007160828333655944,-0.08137687555163287
1985-09-13,104.08,0.0,0.0,-0.02373135728355691,0.100756171491956,0.06779147821770018,0.007063376874697713,-0.08137687555163287
1985-09-16,104.13,0.0004803996925442089,0.0004802843375547663,-0.021886154424196835,0.10092255177070736,0.06774177389517846,0.008718395815169977,-0.08093556928508383
1985-09-17,104.13,0.0,0.0,-0.022161705324443615,0.10087683170783555,0.06774177389517846,0.008718395815169977,-0.08093556928508383
1985-09-18,104.22,0.0008643042350908736,0.0008639309392640998,-0.02195945945945954,0.10092732584858388,0.06771620139501919,0.01056918452438671,-0.08014121800529561
1985-09-19,104.31,0.0008635578583764403,0.0008631852068110852,-0.024502010661180296,0.09978159268446395,0.06706097256623687,0.015874561745227833,-0.0793468667255075
1985-09-20,104.35,0.0003834723420572672,0.00038339883532997,-0.0220243673851922,0.09987366006268508,0.06706092791910225,0.015868380062305176,-0.07899382171226832
1985-09-23,104.24,-0.001054144705318616,-0.0010547007066200541,-0.025612263974574723,0.09890629487548325,0.06674865991746319,0.017968749999999867,-0.07996469549867613
1985-09-24,104.45,0.002014581734459009,0.0020125551859851826,0.00336215177713739,0.025484690447668344,0.0668344581833215,0.020119152260962947,-0.07811120917917025
1985-09-25,104.52,0.0006701771182382465,0.0006699526498368002,0.004227517294388861,0.02550640423455044,0.06683585885352993,0.020703124999999822,-0.07749338040600173
1985-09-26,100.32,-0.04018369690011481,-0.04101336376780117,-0.033712194182238475,0.1457892586841164,0.10622053026294419,-0.015602001766264362,-0.11456310679611659
1985-09-27,100.48,0.0015948963317384823,0.001593625835278026,-0.03393904432266126,0.14571669543971946,0.10618417799883849,-0.011607318512689258,-0.11315092674315974
1985-09-30,100.9,0.004179936305732435,0.004171224639674677,-0.030087474766894107,0.14707877745333098,0.10654847493500272,-0.008061344868265707,-0.1094439541041482
1985-10-01,100.93,0.00029732408325067183,0.00029727989120478744,-0.03333014079111185,0.14600264696699358,0.10648121591083039,-0.005811662726556199,-0.10917917034421876
1985-10-02,100.82,-0.0010898642623602406,-0.0010904585962835365,-0.031042767900048118,0.14585785220801362,0.10611920407992985,-0.011083864639529262,-0.11015004413062668
1985-10-03,101.15,0.003273160087284399,0.003267814959269818,-0.02833813640730054,0.14670390538738398,0.10628840714069308,-0.009498629063846464,-0.10723742277140325
1985-10-04,101.21,0.0005931784478496738,0.0005930025870552959,-0.025702733923758214,0.14684257169041248,0.10623351757760595,-0.01055821683449032,-0.10670785525154458
1985-10-07,101.24,0.0002964133978855532,0.0002963694761134503,-0.02681918677304629,0.14661869535636812,0.10620191267103167,-0.011424665560003877,-0.10644307149161525
1985-10-08,102.6,0.013433425523508458,0.01334399705974582,-0.014598540145985495,0.15561101507799288,0.10979276723115469,0.0011709601873535203,-0.09443954104148278
1985-10-09,102.35,-0.002436647173489237,-0.002439620629370582,-0.01681075888568684,0.15572000422729856,0.10989168549224108,-0.0022421524663677195,-0.09664607237422773
1985-10-10,102.4,0.0004885197850514889,0.0004884004981090687,-0.016141429669484952,0.15577401156139759,0.10982832234468111,-0.0036002724530503905,-0.0962047661076787
1985-10-11,102.54,0.0013671875000000888,0.001366253750147201,-0.014796310530361234,0.15593875296133639,0.10986532914583488,-0.0020437956204378827,-0.09496910856134144
1985-10-14,102.59,0.0004876145894285866,0.00048749574406692684,-0.01478920580044163,0.15593947830860627,0.1098332682251203,-0.0029157352512391155,-0.09452780229479252
1985-10-15,102.52,-0.0006823277122527394,-0.0006825606037511015,-0.015461442427734506,0.15591778800290973,0.10973956151169512,-0.005818463925523765,-0.09514563106796114
1985-10-16,102.52,0.0,0.0,-0.016311648436000747,0.15583058799948107,0.10955202346104058,-0.008798221019046815,-0.09514563106796114
1985-10-17,102.5,-0.00019508388607092364,-0.0001951029174074042,-0.017352123478094117,0.15572820859978598,0.10955202819954604,-0.008799922638042745,-0.09532215357458074
1985-10-18,103.08,0.005658536585365859,0.00564258720570145,-0.012170579779587909,0.1573893847425229,0.11018778133722255,-0.0035766070565490526,-0.09020300088261257
1985-10-21,103.53,0.0043655413271246335,0.004356039993857492,-0.00681120491174203,0.1583385671600518,0.11048574962308552,-0.0011577424023154759,-0.08623124448367159
1985-10-22,104.4,0.008403361344537785,0.00836824967051658,-0.00047869794159882684,0.16117232359510444,0.11178080634494368,0.008500772797527034,-0.07855251544571928
1985-10-23,105.45,0.010057471264367734,0.010007231476245177,0.008897818599311158,0.16506735699774638,0.11359898487591116,0.017758903580735508,-0.06928508384819054
1985-10-24,105.56,0.0010431484115693834,0.0010426047103396362,0.052232854864433964,0.06462425985667238,0.11360132140814896,0.01911565939370541,-0.06831421006178284
1985-10-25,105.68,0.001136794240242489,0.0011361485789465329,0.051751592356688025,0.06473505899958117,0.11360913799260434,0.020372694795790514,-0.06725507502206518
1985-10-29,105.7,0.00018925056775165316,0.00018923266212202077,0.04757185332011882,0.06493875586636401,0.11284786092663872,0.013811624784193288,-0.0670785525154457
1985-10-30,105.81,0.001040681173131608,0.0010401400398784711,0.04835034182106401,0.06468258937411313,0.11277198460383021,0.012439001052530818,-0.06610767872903789
1985-10-31,106.0,0.0017956714866269596,0.001794061195996813,0.05137869470343204,0.06343347414179056,0.11281705762990281,0.014159969383850113,-0.06443071491615182
1985-11-01,106.22,0.002075471698113285,0.0020733208821860304,0.050123578843301875,0.06338626124818124,0.11287214627533249,0.015390498040340317,-0.06248896734333631
1985-11-04,106.27,0.00047072114479385085,0.0004706103903507153,0.04999505977670182,0.06343546209200075,0.1128473434938868,0.014413898434517014,-0.062047661076787275
1985-11-05,106.29,0.0001881998682602415,0.00018818216088668365,0.049881469774792686,0.06348532643819021,0.11284349261737366,0.014798548787473775,-0.06187113857016757
1985-11-06,105.61,-0.006397591494966659,-0.0064181437871073,0.029337231968810995,0.056611464607353855,0.11204125754299556,-0.0010404842981460716,-0.06787290379523392
1985-11-07,105.85,0.0022725120727202786,0.0022699338224909764,0.034196384953590675,0.05475781093105551,0.11182365019153352,-0.0028261893546869254,-0.06575463371579882
1985-11-08,105.86,9.447331128953351e-05,9.44688489673052e-05,0.03378906249999991,0.054890025959828274,0.11166646547407473,-0.005542508219821496,-0.06566637246248896
1985-11-11,105.97,0.00103910825618736,0.0010385687569030842,0.03345036083479602,0.05492626071894201,0.1116426342572984,-0.006003189194259462,-0.06469549867608115
