date,sector,market_cap,mom_return,month,regime
2023-11-01,Food & Staples Retailing,145494863783.0,-0.05319161587226695,2023-11-01,Bull / Stable Growth
2023-12-01,Food & Staples Retailing,144711412271.3,-0.005384736555845038,2023-12-01,Bull / Stable Growth
2024-01-01,Food & Staples Retailing,140262724076.85,-0.030741792403419677,2024-01-01,Bull / Stable Growth
2024-02-01,Food & Staples Retailing,140223153148.45,-0.00028212006190830863,2024-02-01,Bull / Stable Growth
2024-03-01,Food & Staples Retailing,146199322700.7,0.04261899278447401,2024-03-01,Bull / Stable Growth
2024-04-01,Food & Staples Retailing,146875319394.9,0.004623801818725903,2024-04-01,Bull / Stable Growth
2024-05-01,Food & Staples Retailing,153055228287.95,0.04207588394367501,2024-05-01,Bull / Stable Growth
2024-06-01,Food & Staples Retailing,153055228287.95,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Food & Staples Retailing,152818284911.9,-0.0015480907036004021,2024-07-01,Bull / Stable Growth
2024-08-01,Food & Staples Retailing,152818284911.9,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Food & Staples Retailing,155041888002.6,0.01455063503678189,2024-09-01,Bull / Stable Growth
2024-10-01,Food & Staples Retailing,159510124778.3,0.028819545693516302,2024-10-01,Volatile Recovery
2024-11-01,Food & Staples Retailing,166652326282.65,0.04477585052533062,2024-11-01,Bull / Stable Growth
2024-12-01,Food & Staples Retailing,175504407007.9,0.05311705466527039,2024-12-01,Volatile Recovery
2025-01-01,Food & Staples Retailing,178260374927.9,0.015703126588017424,2025-01-01,Volatile Recovery
2025-02-01,Food & Staples Retailing,183943065502.5,0.03187859655797576,2025-02-01,Volatile Recovery
2025-03-01,Food & Staples Retailing,192046777035.0,0.04405554246017429,2025-03-01,Bull / Stable Growth
2025-04-01,Food & Staples Retailing,197288851933.9,0.02729582333966807,2025-04-01,Volatile Recovery
2025-05-01,Food & Staples Retailing,228653414888.05,0.15897787759775928,2025-05-01,Volatile Recovery
2025-06-01,Food & Staples Retailing,261697354271.5,0.14451539855474493,2025-06-01,Volatile Recovery
2025-07-01,Food & Staples Retailing,274265546201.3,0.048025674408465724,2025-07-01,Volatile Recovery
2025-08-01,Food & Staples Retailing,328469596500.7,0.19763346526805958,2025-08-01,Volatile Recovery
2025-09-01,Food & Staples Retailing,339870985747.7,0.03471063796607954,2025-09-01,Bull / Stable Growth
2025-10-01,Food & Staples Retailing,345543792743.55,0.016691059942554487,2025-10-01,Bull / Stable Growth
2025-11-01,Food & Staples Retailing,340034533734.0,-0.01594373600465382,2025-11-01,Bull / Stable Growth
2025-12-01,Food & Staples Retailing,333670422844.2,-0.01871607221747207,2025-12-01,Bull / Stable Growth
2021-02-01,"Food, Beverage & Tobacco",829803444549.95,-0.10470612112442024,2021-02-01,Crisis / Sell-off
2021-03-01,"Food, Beverage & Tobacco",796094751523.25,-0.040622503133838084,2021-03-01,Crisis / Sell-off
2021-04-01,"Food, Beverage & Tobacco",790708309554.2,-0.00676608149814284,2021-04-01,Volatile Recovery
2021-05-01,"Food, Beverage & Tobacco",796222273187.8,0.006973448447391339,2021-05-01,Crisis / Sell-off
2021-06-01,"Food, Beverage & Tobacco",816216492128.1,0.02511135346697846,2021-06-01,Bull / Stable Growth
2021-07-01,"Food, Beverage & Tobacco",839181913648.9,0.028136434073909644,2021-07-01,Bull / Stable Growth
2021-08-01,"Food, Beverage & Tobacco",868285235030.6,0.03468058701974863,2021-08-01,Bull / Stable Growth
2021-09-01,"Food, Beverage & Tobacco",872886428025.6,0.005299172218260484,2021-09-01,Volatile Recovery
2021-10-01,"Food, Beverage & Tobacco",1020108421140.4,0.16866110915231491,2021-10-01,Volatile Recovery
2021-11-01,"Food, Beverage & Tobacco",1020108421140.4,0.0,2021-11-01,Volatile Recovery
2021-12-01,"Food, Beverage & Tobacco",1020108421140.4,0.0,2021-12-01,Volatile Recovery
2022-01-01,"Food, Beverage & Tobacco",242884052846.51,-0.7619036880658382,2022-01-01,Volatile Recovery
2022-02-01,"Food, Beverage & Tobacco",937940539177.7,2.861680205782918,2022-02-01,Crisis / Sell-off
2022-03-01,"Food, Beverage & Tobacco",715210345090.1,-0.23746728580776488,2022-03-01,Crisis / Sell-off
2022-04-01,"Food, Beverage & Tobacco",661655196336.75,-0.07488027699963329,2022-04-01,Crisis / Sell-off
2022-05-01,"Food, Beverage & Tobacco",749787568155.45,0.13319984836005871,2022-05-01,Crisis / Sell-off
2022-06-01,"Food, Beverage & Tobacco",675065695102.2,-0.09965739127560225,2022-06-01,Crisis / Sell-off
2022-07-01,"Food, Beverage & Tobacco",714619738688.45,0.05859288047552447,2022-07-01,Crisis / Sell-off
2022-08-01,"Food, Beverage & Tobacco",857309113460.0,0.19967175134768822,2022-08-01,Volatile Recovery
2022-09-01,"Food, Beverage & Tobacco",857309113460.0,0.0,2022-09-01,Volatile Recovery
2022-10-01,"Food, Beverage & Tobacco",764738281214.15,-0.10797836018824625,2022-10-01,Crisis / Sell-off
2022-11-01,"Food, Beverage & Tobacco",763278711460.45,-0.0019085872769214474,2022-11-01,Crisis / Sell-off
2022-12-01,"Food, Beverage & Tobacco",753626261590.2,-0.0126460357472582,2022-12-01,Crisis / Sell-off
2023-01-01,"Food, Beverage & Tobacco",806418936714.35,0.07005153325303981,2023-01-01,Crisis / Sell-off
2023-02-01,"Food, Beverage & Tobacco",806418936714.35,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,"Food, Beverage & Tobacco",829868704992.15,0.029078890896762744,2023-03-01,Crisis / Sell-off
2023-04-01,"Food, Beverage & Tobacco",817094090260.25,-0.015393537140336977,2023-04-01,Bull / Stable Growth
2023-05-01,"Food, Beverage & Tobacco",808548018363.1,-0.01045910379112891,2023-05-01,Bull / Stable Growth
2023-06-01,"Food, Beverage & Tobacco",866095380667.7,0.0711737101540415,2023-06-01,Volatile Recovery
2023-07-01,"Food, Beverage & Tobacco",952796431550.4,0.10010566136013743,2023-07-01,Volatile Recovery
2023-08-01,"Food, Beverage & Tobacco",964289129352.35,0.012062070576029482,2023-08-01,Volatile Recovery
2023-09-01,"Food, Beverage & Tobacco",1002793181922.7,0.03992998717740459,2023-09-01,Bull / Stable Growth
2023-10-01,"Food, Beverage & Tobacco",959291795681.7,-0.04338021740195008,2023-10-01,Bull / Stable Growth
2023-11-01,"Food, Beverage & Tobacco",952223082132.15,-0.007368679250015608,2023-11-01,Bull / Stable Growth
2023-12-01,"Food, Beverage & Tobacco",961920331498.3,0.010183799939439186,2023-12-01,Bull / Stable Growth
2024-01-01,"Food, Beverage & Tobacco",898248340949.7,-0.06619258213351598,2024-01-01,Bull / Stable Growth
2024-02-01,"Food, Beverage & Tobacco",919847557613.95,0.024045929927812182,2024-02-01,Bull / Stable Growth
2024-03-01,"Food, Beverage & Tobacco",998673809748.15,0.08569490833749938,2024-03-01,Bull / Stable Growth
2024-04-01,"Food, Beverage & Tobacco",1076285267026.95,0.0777145215196664,2024-04-01,Bull / Stable Growth
2024-05-01,"Food, Beverage & Tobacco",1038722186060.9,-0.034900673749638345,2024-05-01,Bull / Stable Growth
2024-06-01,"Food, Beverage & Tobacco",1038722186060.9,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,"Food, Beverage & Tobacco",976279760390.0,-0.060114654821899594,2024-07-01,Bull / Stable Growth
2024-08-01,"Food, Beverage & Tobacco",976279760390.0,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,"Food, Beverage & Tobacco",1026860280149.0,0.051809452383601906,2024-09-01,Bull / Stable Growth
2024-10-01,"Food, Beverage & Tobacco",1096149429540.9,0.06747670616088675,2024-10-01,Volatile Recovery
2024-11-01,"Food, Beverage & Tobacco",1139734905555.25,0.03976234885475871,2024-11-01,Bull / Stable Growth
2024-12-01,"Food, Beverage & Tobacco",1335058607698.45,0.1713764325293199,2024-12-01,Volatile Recovery
2025-01-01,"Food, Beverage & Tobacco",1433816739395.15,0.07397288113587175,2025-01-01,Volatile Recovery
2025-02-01,"Food, Beverage & Tobacco",1365598726102.45,-0.04757791663213351,2025-02-01,Volatile Recovery
2025-03-01,"Food, Beverage & Tobacco",1332744583189.75,-0.02405841649140139,2025-03-01,Bull / Stable Growth
2025-04-01,"Food, Beverage & Tobacco",1374112136263.75,0.03103937063093687,2025-04-01,Volatile Recovery
2025-05-01,"Food, Beverage & Tobacco",1474823832790.7,0.07329219637109663,2025-05-01,Volatile Recovery
2025-06-01,"Food, Beverage & Tobacco",1532141536384.7,0.038864101813124385,2025-06-01,Volatile Recovery
2025-07-01,"Food, Beverage & Tobacco",1597458148252.25,0.04263092561387882,2025-07-01,Volatile Recovery
2025-08-01,"Food, Beverage & Tobacco",1721657728045.6,0.0777482527033555,2025-08-01,Volatile Recovery
2025-09-01,"Food, Beverage & Tobacco",1849425550401.3,0.0742120923772347,2025-09-01,Bull / Stable Growth
2025-10-01,"Food, Beverage & Tobacco",1900608862207.2,0.027675248562881505,2025-10-01,Bull / Stable Growth
2025-11-01,"Food, Beverage & Tobacco",1892712455567.85,-0.004154672113955926,2025-11-01,Bull / Stable Growth
2025-12-01,"Food, Beverage & Tobacco",1861248977054.9,-0.016623485738889276,2025-12-01,Bull / Stable Growth
2021-02-01,Health Care Equipment & Services,60834942351.9,-0.08063385793527855,2021-02-01,Crisis / Sell-off
2021-03-01,Health Care Equipment & Services,58088162121.8,-0.04515135749141075,2021-03-01,Crisis / Sell-off
2021-04-01,Health Care Equipment & Services,60250157185.3,0.03721920240765586,2021-04-01,Volatile Recovery
2021-05-01,Health Care Equipment & Services,69379532423.4,0.1515245049074727,2021-05-01,Crisis / Sell-off
2021-06-01,Health Care Equipment & Services,63601829232.8,-0.08327676749593249,2021-06-01,Bull / Stable Growth
2021-07-01,Health Care Equipment & Services,65678296137.8,0.03264791170391601,2021-07-01,Bull / Stable Growth
2021-08-01,Health Care Equipment & Services,67661059202.7,0.030189014963785787,2021-08-01,Bull / Stable Growth
2021-09-01,Health Care Equipment & Services,74168376055.1,0.0961752140607981,2021-09-01,Volatile Recovery
2021-10-01,Health Care Equipment & Services,81392432358.8,0.09740076145570731,2021-10-01,Volatile Recovery
2021-11-01,Health Care Equipment & Services,81392432358.8,0.0,2021-11-01,Volatile Recovery
2021-12-01,Health Care Equipment & Services,81392432358.8,0.0,2021-12-01,Volatile Recovery
2022-01-01,Health Care Equipment & Services,24155148196.43,-0.703226117018502,2022-01-01,Volatile Recovery
2022-02-01,Health Care Equipment & Services,99705955035.6,3.1277310420449416,2022-02-01,Crisis / Sell-off
2022-03-01,Health Care Equipment & Services,76478958107.1,-0.23295496161896045,2022-03-01,Crisis / Sell-off
2022-04-01,Health Care Equipment & Services,70344695712.0,-0.08020849848019207,2022-04-01,Crisis / Sell-off
2022-05-01,Health Care Equipment & Services,71929261392.6,0.022525730825354806,2022-05-01,Crisis / Sell-off
2022-06-01,Health Care Equipment & Services,66981112712.3,-0.06879187391195796,2022-06-01,Crisis / Sell-off
2022-07-01,Health Care Equipment & Services,68812389945.6,0.027340203217670833,2022-07-01,Crisis / Sell-off
2022-08-01,Health Care Equipment & Services,71204124481.2,0.034757324044271565,2022-08-01,Volatile Recovery
2022-09-01,Health Care Equipment & Services,71204124481.2,0.0,2022-09-01,Volatile Recovery
2022-10-01,Health Care Equipment & Services,77478825867.1,0.08812272367110863,2022-10-01,Crisis / Sell-off
2022-11-01,Health Care Equipment & Services,76259216950.9,-0.015741189964494473,2022-11-01,Crisis / Sell-off
2022-12-01,Health Care Equipment & Services,75412648864.6,-0.011101190389157245,2022-12-01,Crisis / Sell-off
2023-01-01,Health Care Equipment & Services,76091951408.6,0.009007806438673827,2023-01-01,Crisis / Sell-off
2023-02-01,Health Care Equipment & Services,76091951408.6,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Health Care Equipment & Services,76081991183.7,-0.000130897219950743,2023-03-01,Crisis / Sell-off
2023-04-01,Health Care Equipment & Services,74350503704.7,-0.022758177750886177,2023-04-01,Bull / Stable Growth
2023-05-01,Health Care Equipment & Services,68324643646.0,-0.08104666086235379,2023-05-01,Bull / Stable Growth
2023-06-01,Health Care Equipment & Services,71864506741.65,0.0518094629807444,2023-06-01,Volatile Recovery
2023-07-01,Health Care Equipment & Services,72707149928.85,0.011725443134665614,2023-07-01,Volatile Recovery
2023-08-01,Health Care Equipment & Services,73191944784.5,0.006667774161473794,2023-08-01,Volatile Recovery
2023-09-01,Health Care Equipment & Services,75648464894.5,0.03356271126874355,2023-09-01,Bull / Stable Growth
2023-10-01,Health Care Equipment & Services,76432021466.0,0.01035786479729306,2023-10-01,Bull / Stable Growth
2023-11-01,Health Care Equipment & Services,76309420143.7,-0.0016040570424339373,2023-11-01,Bull / Stable Growth
2023-12-01,Health Care Equipment & Services,74503976062.85,-0.023659517756131843,2023-12-01,Bull / Stable Growth
2024-01-01,Health Care Equipment & Services,75106859526.5,0.00809196361737019,2024-01-01,Bull / Stable Growth
2024-02-01,Health Care Equipment & Services,69628611902.8,-0.07293937808392992,2024-02-01,Bull / Stable Growth
2024-03-01,Health Care Equipment & Services,73255029733.4,0.05208229392340025,2024-03-01,Bull / Stable Growth
2024-04-01,Health Care Equipment & Services,70691972528.95,-0.034988139569089416,2024-04-01,Bull / Stable Growth
2024-05-01,Health Care Equipment & Services,71263585579.2,0.008085968318622294,2024-05-01,Bull / Stable Growth
2024-06-01,Health Care Equipment & Services,71263585579.2,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Health Care Equipment & Services,63416149713.75,-0.1101184539294422,2024-07-01,Bull / Stable Growth
2024-08-01,Health Care Equipment & Services,63416149713.75,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Health Care Equipment & Services,62781933335.6,-0.010000865410668247,2024-09-01,Bull / Stable Growth
2024-10-01,Health Care Equipment & Services,63019439663.4,0.0037830362204747114,2024-10-01,Volatile Recovery
2024-11-01,Health Care Equipment & Services,63405055072.25,0.006118991392333184,2024-11-01,Bull / Stable Growth
2024-12-01,Health Care Equipment & Services,67331226197.1,0.06192205211991575,2024-12-01,Volatile Recovery
2025-01-01,Health Care Equipment & Services,70829020152.2,0.051949060675960945,2025-01-01,Volatile Recovery
2025-02-01,Health Care Equipment & Services,68559841748.7,-0.03203741063513099,2025-02-01,Volatile Recovery
2025-03-01,Health Care Equipment & Services,67932744985.5,-0.00914670669017248,2025-03-01,Bull / Stable Growth
2025-04-01,Health Care Equipment & Services,68698927592.6,0.011278546263124412,2025-04-01,Volatile Recovery
2025-05-01,Health Care Equipment & Services,71306576253.5,0.03795763270664043,2025-05-01,Volatile Recovery
2025-06-01,Health Care Equipment & Services,81548819697.35,0.14363673004630173,2025-06-01,Volatile Recovery
2025-07-01,Health Care Equipment & Services,86773437806.0,0.06406736637072097,2025-07-01,Volatile Recovery
2025-08-01,Health Care Equipment & Services,95066082094.85,0.095566621520631,2025-08-01,Volatile Recovery
2025-09-01,Health Care Equipment & Services,97509402884.35,0.025701288363416896,2025-09-01,Bull / Stable Growth
2025-10-01,Health Care Equipment & Services,106798525084.45,0.09526386097469253,2025-10-01,Bull / Stable Growth
2025-11-01,Health Care Equipment & Services,99187324558.55,-0.07126690672817348,2025-11-01,Bull / Stable Growth
2025-12-01,Health Care Equipment & Services,97247117440.05,-0.019561038944595155,2025-12-01,Bull / Stable Growth
2021-02-01,Household & Personal Products,7062988692.1,-0.07252735337413274,2021-02-01,Crisis / Sell-off
2021-03-01,Household & Personal Products,6878882677.9,-0.02606630453846326,2021-03-01,Crisis / Sell-off
2021-04-01,Household & Personal Products,7339147713.4,0.06690985397653426,2021-04-01,Volatile Recovery
2021-05-01,Household & Personal Products,7308463377.7,-0.004180912675183723,2021-05-01,Crisis / Sell-off
2021-06-01,Household & Personal Products,7994442747.1,0.09386095735159605,2021-06-01,Bull / Stable Growth
2021-07-01,Household & Personal Products,8730866803.9,0.09211699678093743,2021-07-01,Bull / Stable Growth
2021-08-01,Household & Personal Products,10050293239.0,0.15112204374835092,2021-08-01,Bull / Stable Growth
2021-09-01,Household & Personal Products,10234399253.2,0.018318471891504595,2021-09-01,Volatile Recovery
2021-10-01,Household & Personal Products,10893500332.9,0.06440056356936807,2021-10-01,Volatile Recovery
2021-11-01,Household & Personal Products,10893500332.9,0.0,2021-11-01,Volatile Recovery
2021-12-01,Household & Personal Products,10893500332.9,0.0,2021-12-01,Volatile Recovery
2022-01-01,Household & Personal Products,2548031053.3,-0.7660962064136019,2022-01-01,Volatile Recovery
2022-02-01,Household & Personal Products,9267230540.8,2.63701632631119,2022-02-01,Crisis / Sell-off
2022-03-01,Household & Personal Products,8285331798.4,-0.10595384867971969,2022-03-01,Crisis / Sell-off
2022-04-01,Household & Personal Products,7487539070.2,-0.09628977421930929,2022-04-01,Crisis / Sell-off
2022-05-01,Household & Personal Products,8193278791.3,0.09425523052144147,2022-05-01,Crisis / Sell-off
2022-06-01,Household & Personal Products,7763698091.5,-0.052430865681776684,2022-06-01,Crisis / Sell-off
2022-07-01,Household & Personal Products,8684228162.5,0.11856850435848765,2022-07-01,Crisis / Sell-off
2022-08-01,Household & Personal Products,10310497954.6,0.18726705029728663,2022-08-01,Volatile Recovery
2022-09-01,Household & Personal Products,10310497954.6,0.0,2022-09-01,Volatile Recovery
2022-10-01,Household & Personal Products,9543389562.1,-0.07440071234947065,2022-10-01,Crisis / Sell-off
2022-11-01,Household & Personal Products,9328599212.2,-0.022506715093451035,2022-11-01,Crisis / Sell-off
2022-12-01,Household & Personal Products,9267230540.8,-0.006578551613595218,2022-12-01,Crisis / Sell-off
2023-01-01,Household & Personal Products,8899018512.4,-0.03973269325489481,2023-01-01,Crisis / Sell-off
2023-02-01,Household & Personal Products,8899018512.4,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Household & Personal Products,8714912498.2,-0.020688350512302334,2023-03-01,Crisis / Sell-off
2023-04-01,Household & Personal Products,8469437812.6,-0.028167200261701053,2023-04-01,Bull / Stable Growth
2023-05-01,Household & Personal Products,8162594455.6,-0.03622948344263277,2023-05-01,Bull / Stable Growth
2023-06-01,Household & Personal Products,8346700469.8,0.022554840277982047,2023-06-01,Volatile Recovery
2023-07-01,Household & Personal Products,9297914876.5,0.11396292584616874,2023-07-01,Volatile Recovery
2023-08-01,Household & Personal Products,8377384805.5,-0.09900392542059,2023-08-01,Volatile Recovery
2023-09-01,Household & Personal Products,8745596833.9,0.04395309955897653,2023-09-01,Bull / Stable Growth
2023-10-01,Household & Personal Products,8377384805.5,-0.04210256148245051,2023-10-01,Bull / Stable Growth
2023-11-01,Household & Personal Products,8377384805.5,0.0,2023-11-01,Bull / Stable Growth
2023-12-01,Household & Personal Products,8254647462.7,-0.014651033186325546,2023-12-01,Bull / Stable Growth
2024-01-01,Household & Personal Products,8223963127.0,-0.0037172194013920246,2024-01-01,Bull / Stable Growth
2024-02-01,Household & Personal Products,8408069141.2,0.02238653205965413,2024-02-01,Bull / Stable Growth
2024-03-01,Household & Personal Products,8377384805.5,-0.003649391457742013,2024-03-01,Bull / Stable Growth
2024-04-01,Household & Personal Products,8346700469.8,-0.0036627582965813588,2024-04-01,Bull / Stable Growth
2024-05-01,Household & Personal Products,8101225784.2,-0.029409787315140434,2024-05-01,Bull / Stable Growth
2024-06-01,Household & Personal Products,8101225784.2,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Household & Personal Products,7733013755.8,-0.04545139688837352,2024-07-01,Bull / Stable Growth
2024-08-01,Household & Personal Products,7733013755.8,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Household & Personal Products,7763698091.5,0.003967966005101964,2024-09-01,Bull / Stable Growth
2024-10-01,Household & Personal Products,7825066762.9,0.007904566957232406,2024-10-01,Volatile Recovery
2024-11-01,Household & Personal Products,8070541448.5,0.03137029919844747,2024-11-01,Bull / Stable Growth
2024-12-01,Household & Personal Products,8868334176.7,0.0988524417216492,2024-12-01,Volatile Recovery
2025-01-01,Household & Personal Products,8653021161.3,-0.024278856785268532,2025-01-01,Volatile Recovery
2025-02-01,Household & Personal Products,8070018783.0,-0.06737558679590827,2025-02-01,Volatile Recovery
2025-03-01,Household & Personal Products,8070018783.0,0.0,2025-03-01,Bull / Stable Growth
2025-04-01,Household & Personal Products,7732491090.3,-0.04182489555179514,2025-04-01,Volatile Recovery
2025-05-01,Household & Personal Products,7947281440.2,0.027777639494398265,2025-05-01,Volatile Recovery
2025-06-01,Household & Personal Products,7763175426.0,-0.023165910957768543,2025-06-01,Volatile Recovery
2025-07-01,Household & Personal Products,8254124797.2,0.06324079313675424,2025-07-01,Volatile Recovery
2025-08-01,Household & Personal Products,8254124797.2,0.0,2025-08-01,Volatile Recovery
2025-09-01,Household & Personal Products,8591652489.9,0.04089200260389769,2025-09-01,Bull / Stable Growth
2025-10-01,Household & Personal Products,9634919903.7,0.12142802738197611,2025-10-01,Bull / Stable Growth
2025-11-01,Household & Personal Products,8438230811.4,-0.12420332543090973,2025-11-01,Bull / Stable Growth
2025-12-01,Household & Personal Products,8376862140.0,-0.007272694095673549,2025-12-01,Bull / Stable Growth
2021-02-01,Insurance,105182519045.0,-0.04717932765224542,2021-02-01,Crisis / Sell-off
2021-03-01,Insurance,107552426510.8,0.022531381519642846,2021-03-01,Crisis / Sell-off
2021-04-01,Insurance,101734762225.7,-0.05409142753758156,2021-04-01,Volatile Recovery
2021-05-01,Insurance,102060341484.0,0.003200275413999698,2021-05-01,Crisis / Sell-off
2021-06-01,Insurance,101848296102.3,-0.002077647190052212,2021-06-01,Bull / Stable Growth
2021-07-01,Insurance,102688995917.9,0.00825443181450547,2021-07-01,Bull / Stable Growth
2021-08-01,Insurance,97044376494.5,-0.05496810415706932,2021-08-01,Bull / Stable Growth
2021-09-01,Insurance,99862374901.2,0.029038245269778384,2021-09-01,Volatile Recovery
2021-10-01,Insurance,167413345377.4,0.6764406568843604,2021-10-01,Volatile Recovery
2021-11-01,Insurance,167413345377.4,0.0,2021-11-01,Volatile Recovery
2021-12-01,Insurance,167413345377.4,0.0,2021-12-01,Volatile Recovery
2022-01-01,Insurance,77897403154.04,-0.5347001579925672,2022-01-01,Volatile Recovery
2022-02-01,Insurance,178014807364.1,1.2852470063999513,2022-02-01,Crisis / Sell-off
2022-03-01,Insurance,129272004011.7,-0.27381319607140675,2022-03-01,Crisis / Sell-off
2022-04-01,Insurance,118375875818.6,-0.08428838306021635,2022-04-01,Crisis / Sell-off
2022-05-01,Insurance,130169373219.0,0.09962754082151348,2022-05-01,Crisis / Sell-off
2022-06-01,Insurance,115182362442.7,-0.1151346926368425,2022-06-01,Crisis / Sell-off
2022-07-01,Insurance,117100916119.7,0.016656661977691556,2022-07-01,Crisis / Sell-off
2022-08-01,Insurance,132687428007.3,0.13310324465495693,2022-08-01,Volatile Recovery
2022-09-01,Insurance,132687428007.3,0.0,2022-09-01,Volatile Recovery
2022-10-01,Insurance,121426330456.5,-0.08486936343494766,2022-10-01,Crisis / Sell-off
2022-11-01,Insurance,123557324878.0,0.017549689704766447,2022-11-01,Crisis / Sell-off
2022-12-01,Insurance,149625750923.0,0.2109824413141015,2022-12-01,Crisis / Sell-off
2023-01-01,Insurance,153875357702.8,0.02840157361674267,2023-01-01,Crisis / Sell-off
2023-02-01,Insurance,153875357702.8,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Insurance,149926557210.0,-0.02566233184930644,2023-03-01,Crisis / Sell-off
2023-04-01,Insurance,137698650589.1,-0.08155931042805542,2023-04-01,Bull / Stable Growth
2023-05-01,Insurance,130207368659.1,-0.054403452016057674,2023-05-01,Bull / Stable Growth
2023-06-01,Insurance,144813190746.2,0.11217354468885676,2023-06-01,Volatile Recovery
2023-07-01,Insurance,158609674509.4,0.09527090517175152,2023-07-01,Volatile Recovery
2023-08-01,Insurance,156222560866.9,-0.015050239841192803,2023-08-01,Volatile Recovery
2023-09-01,Insurance,159240068686.8,0.019315442040864328,2023-09-01,Bull / Stable Growth
2023-10-01,Insurance,151064636817.4,-0.051340293538052806,2023-10-01,Bull / Stable Growth
2023-11-01,Insurance,145531685876.3,-0.036626380982784146,2023-11-01,Bull / Stable Growth
2023-12-01,Insurance,144575022155.1,-0.0065735768498768055,2023-12-01,Bull / Stable Growth
2024-01-01,Insurance,137799308840.8,-0.046866417264187166,2024-01-01,Bull / Stable Growth
2024-02-01,Insurance,142200796874.0,0.0319412925233542,2024-02-01,Bull / Stable Growth
2024-03-01,Insurance,150051824319.9,0.05521085407739701,2024-03-01,Bull / Stable Growth
2024-04-01,Insurance,158965154210.2,0.059401676258846514,2024-04-01,Bull / Stable Growth
2024-05-01,Insurance,153398128362.7,-0.03502041611043072,2024-05-01,Bull / Stable Growth
2024-06-01,Insurance,153398128362.7,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Insurance,145971190350.4,-0.048416092761832785,2024-07-01,Bull / Stable Growth
2024-08-01,Insurance,145971190350.4,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Insurance,142774661987.3,-0.021898351006296668,2024-09-01,Bull / Stable Growth
2024-10-01,Insurance,151001004478.7,0.05761766392507206,2024-10-01,Volatile Recovery
2024-11-01,Insurance,159148901131.7,0.05395922153716093,2024-11-01,Bull / Stable Growth
2024-12-01,Insurance,183298905319.9,0.15174471213103247,2024-12-01,Volatile Recovery
2025-01-01,Insurance,200338572648.5,0.09296109706090028,2025-01-01,Volatile Recovery
2025-02-01,Insurance,209030050371.8,0.04338394552979796,2025-02-01,Volatile Recovery
2025-03-01,Insurance,183518274850.5,-0.12204836326605872,2025-03-01,Bull / Stable Growth
2025-04-01,Insurance,183128207771.2,-0.002125494475238243,2025-04-01,Volatile Recovery
2025-05-01,Insurance,190105977898.1,0.038103196726623434,2025-05-01,Volatile Recovery
2025-06-01,Insurance,196515421635.0,0.03371510884489681,2025-06-01,Volatile Recovery
2025-07-01,Insurance,217800397015.7,0.10831198489975957,2025-07-01,Volatile Recovery
2025-08-01,Insurance,226076353197.35,0.03799789300224932,2025-08-01,Volatile Recovery
2025-09-01,Insurance,227979475996.05,0.008418053333683506,2025-09-01,Bull / Stable Growth
2025-10-01,Insurance,252163189662.7,0.10607846851560021,2025-10-01,Bull / Stable Growth
2025-11-01,Insurance,234868916138.0,-0.06858365627367446,2025-11-01,Bull / Stable Growth
2025-12-01,Insurance,234685839297.1,-0.0007794851865047248,2025-12-01,Bull / Stable Growth
2021-02-01,Materials,169707699998.05,-0.14816344174153118,2021-02-01,Crisis / Sell-off
2021-03-01,Materials,157457322750.85,-0.07218515864242303,2021-03-01,Crisis / Sell-off
2021-04-01,Materials,169919697291.2,0.0791476339278907,2021-04-01,Volatile Recovery
2021-05-01,Materials,168042533806.4,-0.01104735657328193,2021-05-01,Crisis / Sell-off
2021-06-01,Materials,169042825154.75,0.005952608102794077,2021-06-01,Bull / Stable Growth
2021-07-01,Materials,181847276407.05,0.07574678925638034,2021-07-01,Bull / Stable Growth
2021-08-01,Materials,183203880973.3,0.0074601313423763305,2021-08-01,Bull / Stable Growth
2021-09-01,Materials,177884144605.9,-0.029037247132200683,2021-09-01,Volatile Recovery
2021-10-01,Materials,211495305036.65,0.1889497262682691,2021-10-01,Volatile Recovery
2021-11-01,Materials,211495305036.65,0.0,2021-11-01,Volatile Recovery
2021-12-01,Materials,211495305036.65,0.0,2021-12-01,Volatile Recovery
2022-01-01,Materials,96598256611.96,-0.5432605154274204,2022-01-01,Volatile Recovery
2022-02-01,Materials,183258995663.8,0.897125290779941,2022-02-01,Crisis / Sell-off
2022-03-01,Materials,133146782356.15,-0.2734502234181396,2022-03-01,Crisis / Sell-off
2022-04-01,Materials,117239670564.45,-0.11947049346750704,2022-04-01,Crisis / Sell-off
2022-05-01,Materials,124918938628.85,0.06550059401760677,2022-05-01,Crisis / Sell-off
